Sexo	Sección	País de nacimiento	Total
Ambos Sexos	4301101001	Nacidos en España	1.280
Ambos Sexos	4301101001	Nacidos en el Extranjero	71
Ambos Sexos	4301101001	Total Unión Europea	29
Ambos Sexos	4301101001	Alemania	3
Ambos Sexos	4301101001	Bulgaria	0
Ambos Sexos	4301101001	Francia	11
Ambos Sexos	4301101001	Italia	0
Ambos Sexos	4301101001	Polonia	0
Ambos Sexos	4301101001	Portugal	1
Ambos Sexos	4301101001	Reino Unido	4
Ambos Sexos	4301101001	Rumanía	1
Ambos Sexos	4301101001	Total Europa No Comunitaria	3
Ambos Sexos	4301101001	Rusia	0
Ambos Sexos	4301101001	Ucrania	1
Ambos Sexos	4301101001	Total África	4
Ambos Sexos	4301101001	Argelia	0
Ambos Sexos	4301101001	Marruecos	4
Ambos Sexos	4301101001	Nigeria	0
Ambos Sexos	4301101001	Senegal	0
Ambos Sexos	4301101001	Total América	31
Ambos Sexos	4301101001	Argentina	9
Ambos Sexos	4301101001	Bolivia	1
Ambos Sexos	4301101001	Brasil	1
Ambos Sexos	4301101001	Colombia	7
Ambos Sexos	4301101001	Cuba	1
Ambos Sexos	4301101001	Chile	1
Ambos Sexos	4301101001	Ecuador	1
Ambos Sexos	4301101001	Paraguay	0
Ambos Sexos	4301101001	Perú	0
Ambos Sexos	4301101001	República Dominicana	4
Ambos Sexos	4301101001	Uruguay	1
Ambos Sexos	4301101001	Venezuela	0
Ambos Sexos	4301101001	Total Asia	4
Ambos Sexos	4301101001	China	2
Ambos Sexos	4301101001	Pakistán	0
Ambos Sexos	4301101001	Total Oceanía	0
Ambos Sexos	4301201001	Total Población	1.425
Ambos Sexos	4301201001	Nacidos en España	1.142
Ambos Sexos	4301201001	Nacidos en el Extranjero	283
Ambos Sexos	4301201001	Total Unión Europea	66
Ambos Sexos	4301201001	Alemania	16
Ambos Sexos	4301201001	Bulgaria	0
Ambos Sexos	4301201001	Francia	8
Ambos Sexos	4301201001	Italia	4
Ambos Sexos	4301201001	Polonia	1
Ambos Sexos	4301201001	Portugal	3
Ambos Sexos	4301201001	Reino Unido	18
Ambos Sexos	4301201001	Rumanía	6
Ambos Sexos	4301201001	Total Europa No Comunitaria	10
Ambos Sexos	4301201001	Rusia	5
Ambos Sexos	4301201001	Ucrania	2
Ambos Sexos	4301201001	Total África	126
Ambos Sexos	4301201001	Argelia	0
Ambos Sexos	4301201001	Marruecos	122
Ambos Sexos	4301201001	Nigeria	1
Ambos Sexos	4301201001	Senegal	1
Ambos Sexos	4301201001	Total América	68
Ambos Sexos	4301201001	Argentina	9
Ambos Sexos	4301201001	Bolivia	3
Ambos Sexos	4301201001	Brasil	1
Ambos Sexos	4301201001	Colombia	15
Ambos Sexos	4301201001	Cuba	2
Ambos Sexos	4301201001	Chile	13
Ambos Sexos	4301201001	Ecuador	2
Ambos Sexos	4301201001	Paraguay	0
Ambos Sexos	4301201001	Perú	2
Ambos Sexos	4301201001	República Dominicana	1
Ambos Sexos	4301201001	Uruguay	2
Ambos Sexos	4301201001	Venezuela	9
Ambos Sexos	4301201001	Total Asia	9
Ambos Sexos	4301201001	China	6
Ambos Sexos	4301201001	Pakistán	0
Ambos Sexos	4301201001	Total Oceanía	4
Ambos Sexos	4301201002	Total Población	1.404
Ambos Sexos	4301201002	Nacidos en España	1.136
Ambos Sexos	4301201002	Nacidos en el Extranjero	268
Ambos Sexos	4301201002	Total Unión Europea	79
Ambos Sexos	4301201002	Alemania	13
Ambos Sexos	4301201002	Bulgaria	0
Ambos Sexos	4301201002	Francia	18
Ambos Sexos	4301201002	Italia	5
Ambos Sexos	4301201002	Polonia	2
Ambos Sexos	4301201002	Portugal	1
Ambos Sexos	4301201002	Reino Unido	11
Ambos Sexos	4301201002	Rumanía	10
Ambos Sexos	4301201002	Total Europa No Comunitaria	13
Ambos Sexos	4301201002	Rusia	4
Ambos Sexos	4301201002	Ucrania	0
Ambos Sexos	4301201002	Total África	91
Ambos Sexos	4301201002	Argelia	1
Ambos Sexos	4301201002	Marruecos	90
Ambos Sexos	4301201002	Nigeria	0
Ambos Sexos	4301201002	Senegal	0
Ambos Sexos	4301201002	Total América	64
Ambos Sexos	4301201002	Argentina	9
Ambos Sexos	4301201002	Bolivia	1
Ambos Sexos	4301201002	Brasil	9
Ambos Sexos	4301201002	Colombia	5
Ambos Sexos	4301201002	Cuba	10
Ambos Sexos	4301201002	Chile	1
Ambos Sexos	4301201002	Ecuador	5
Ambos Sexos	4301201002	Paraguay	1
Ambos Sexos	4301201002	Perú	2
Ambos Sexos	4301201002	República Dominicana	8
Ambos Sexos	4301201002	Uruguay	2
Ambos Sexos	4301201002	Venezuela	3
Ambos Sexos	4301201002	Total Asia	21
Ambos Sexos	4301201002	China	6
Ambos Sexos	4301201002	Pakistán	5
Ambos Sexos	4301201002	Total Oceanía	0
Ambos Sexos	4301201003	Total Población	2.414
Ambos Sexos	4301201003	Nacidos en España	2.199
Ambos Sexos	4301201003	Nacidos en el Extranjero	215
Ambos Sexos	4301201003	Total Unión Europea	75
Ambos Sexos	4301201003	Alemania	18
Ambos Sexos	4301201003	Bulgaria	0
Ambos Sexos	4301201003	Francia	23
Ambos Sexos	4301201003	Italia	6
Ambos Sexos	4301201003	Polonia	0
Ambos Sexos	4301201003	Portugal	2
Ambos Sexos	4301201003	Reino Unido	6
Ambos Sexos	4301201003	Rumanía	3
Ambos Sexos	4301201003	Total Europa No Comunitaria	12
Ambos Sexos	4301201003	Rusia	3
Ambos Sexos	4301201003	Ucrania	2
Ambos Sexos	4301201003	Total África	22
Ambos Sexos	4301201003	Argelia	0
Ambos Sexos	4301201003	Marruecos	20
Ambos Sexos	4301201003	Nigeria	0
Ambos Sexos	4301201003	Senegal	0
Ambos Sexos	4301201003	Total América	88
Ambos Sexos	4301201003	Argentina	17
Ambos Sexos	4301201003	Bolivia	0
Ambos Sexos	4301201003	Brasil	2
Ambos Sexos	4301201003	Colombia	17
Ambos Sexos	4301201003	Cuba	2
Ambos Sexos	4301201003	Chile	5
Ambos Sexos	4301201003	Ecuador	4
Ambos Sexos	4301201003	Paraguay	1
Ambos Sexos	4301201003	Perú	5
Ambos Sexos	4301201003	República Dominicana	1
Ambos Sexos	4301201003	Uruguay	3
Ambos Sexos	4301201003	Venezuela	11
Ambos Sexos	4301201003	Total Asia	18
Ambos Sexos	4301201003	China	7
Ambos Sexos	4301201003	Pakistán	4
Ambos Sexos	4301201003	Total Oceanía	0
Ambos Sexos	4301301001	Total Población	2.048
Ambos Sexos	4301301001	Nacidos en España	1.693
Ambos Sexos	4301301001	Nacidos en el Extranjero	355
Ambos Sexos	4301301001	Total Unión Europea	114
Ambos Sexos	4301301001	Alemania	3
Ambos Sexos	4301301001	Bulgaria	27
Ambos Sexos	4301301001	Francia	17
Ambos Sexos	4301301001	Italia	6
Ambos Sexos	4301301001	Polonia	0
Ambos Sexos	4301301001	Portugal	6
Ambos Sexos	4301301001	Reino Unido	5
Ambos Sexos	4301301001	Rumanía	43
Ambos Sexos	4301301001	Total Europa No Comunitaria	23
Ambos Sexos	4301301001	Rusia	6
Ambos Sexos	4301301001	Ucrania	3
Ambos Sexos	4301301001	Total África	161
Ambos Sexos	4301301001	Argelia	3
Ambos Sexos	4301301001	Marruecos	130
Ambos Sexos	4301301001	Nigeria	0
Ambos Sexos	4301301001	Senegal	23
Ambos Sexos	4301301001	Total América	47
Ambos Sexos	4301301001	Argentina	4
Ambos Sexos	4301301001	Bolivia	0
Ambos Sexos	4301301001	Brasil	4
Ambos Sexos	4301301001	Colombia	8
Ambos Sexos	4301301001	Cuba	3
Ambos Sexos	4301301001	Chile	3
Ambos Sexos	4301301001	Ecuador	3
Ambos Sexos	4301301001	Paraguay	0
Ambos Sexos	4301301001	Perú	16
Ambos Sexos	4301301001	República Dominicana	0
Ambos Sexos	4301301001	Uruguay	0
Ambos Sexos	4301301001	Venezuela	1
Ambos Sexos	4301301001	Total Asia	10
Ambos Sexos	4301301001	China	4
Ambos Sexos	4301301001	Pakistán	4
Ambos Sexos	4301301001	Total Oceanía	0
Ambos Sexos	4301301002	Total Población	1.498
Ambos Sexos	4301301002	Nacidos en España	1.200
Ambos Sexos	4301301002	Nacidos en el Extranjero	298
Ambos Sexos	4301301002	Total Unión Europea	102
Ambos Sexos	4301301002	Alemania	2
Ambos Sexos	4301301002	Bulgaria	11
Ambos Sexos	4301301002	Francia	12
Ambos Sexos	4301301002	Italia	4
Ambos Sexos	4301301002	Polonia	1
Ambos Sexos	4301301002	Portugal	1
Ambos Sexos	4301301002	Reino Unido	0
Ambos Sexos	4301301002	Rumanía	53
Ambos Sexos	4301301002	Total Europa No Comunitaria	10
Ambos Sexos	4301301002	Rusia	2
Ambos Sexos	4301301002	Ucrania	0
Ambos Sexos	4301301002	Total África	120
Ambos Sexos	4301301002	Argelia	1
Ambos Sexos	4301301002	Marruecos	85
Ambos Sexos	4301301002	Nigeria	0
Ambos Sexos	4301301002	Senegal	29
Ambos Sexos	4301301002	Total América	54
Ambos Sexos	4301301002	Argentina	4
Ambos Sexos	4301301002	Bolivia	1
Ambos Sexos	4301301002	Brasil	1
Ambos Sexos	4301301002	Colombia	1
Ambos Sexos	4301301002	Cuba	2
Ambos Sexos	4301301002	Chile	7
Ambos Sexos	4301301002	Ecuador	7
Ambos Sexos	4301301002	Paraguay	0
Ambos Sexos	4301301002	Perú	21
Ambos Sexos	4301301002	República Dominicana	1
Ambos Sexos	4301301002	Uruguay	3
Ambos Sexos	4301301002	Venezuela	3
Ambos Sexos	4301301002	Total Asia	12
Ambos Sexos	4301301002	China	3
Ambos Sexos	4301301002	Pakistán	5
Ambos Sexos	4301301002	Total Oceanía	0
Ambos Sexos	4301301003	Total Población	3.241
Ambos Sexos	4301301003	Nacidos en España	2.329
Ambos Sexos	4301301003	Nacidos en el Extranjero	912
Ambos Sexos	4301301003	Total Unión Europea	552
Ambos Sexos	4301301003	Alemania	71
Ambos Sexos	4301301003	Bulgaria	10
Ambos Sexos	4301301003	Francia	123
Ambos Sexos	4301301003	Italia	26
Ambos Sexos	4301301003	Polonia	6
Ambos Sexos	4301301003	Portugal	6
Ambos Sexos	4301301003	Reino Unido	132
Ambos Sexos	4301301003	Rumanía	92
Ambos Sexos	4301301003	Total Europa No Comunitaria	103
Ambos Sexos	4301301003	Rusia	16
Ambos Sexos	4301301003	Ucrania	5
Ambos Sexos	4301301003	Total África	142
Ambos Sexos	4301301003	Argelia	25
Ambos Sexos	4301301003	Marruecos	82
Ambos Sexos	4301301003	Nigeria	5
Ambos Sexos	4301301003	Senegal	24
Ambos Sexos	4301301003	Total América	96
Ambos Sexos	4301301003	Argentina	13
Ambos Sexos	4301301003	Bolivia	1
Ambos Sexos	4301301003	Brasil	12
Ambos Sexos	4301301003	Colombia	20
Ambos Sexos	4301301003	Cuba	5
Ambos Sexos	4301301003	Chile	4
Ambos Sexos	4301301003	Ecuador	2
Ambos Sexos	4301301003	Paraguay	0
Ambos Sexos	4301301003	Perú	17
Ambos Sexos	4301301003	República Dominicana	7
Ambos Sexos	4301301003	Uruguay	4
Ambos Sexos	4301301003	Venezuela	2
Ambos Sexos	4301301003	Total Asia	19
Ambos Sexos	4301301003	China	11
Ambos Sexos	4301301003	Pakistán	1
Ambos Sexos	4301301003	Total Oceanía	0
Ambos Sexos	4301401001	Total Población	824
Ambos Sexos	4301401001	Nacidos en España	623
Ambos Sexos	4301401001	Nacidos en el Extranjero	201
Ambos Sexos	4301401001	Total Unión Europea	62
Ambos Sexos	4301401001	Alemania	0
Ambos Sexos	4301401001	Bulgaria	0
Ambos Sexos	4301401001	Francia	0
Ambos Sexos	4301401001	Italia	1
Ambos Sexos	4301401001	Polonia	2
Ambos Sexos	4301401001	Portugal	1
Ambos Sexos	4301401001	Reino Unido	5
Ambos Sexos	4301401001	Rumanía	44
Ambos Sexos	4301401001	Total Europa No Comunitaria	7
Ambos Sexos	4301401001	Rusia	0
Ambos Sexos	4301401001	Ucrania	0
Ambos Sexos	4301401001	Total África	38
Ambos Sexos	4301401001	Argelia	5
Ambos Sexos	4301401001	Marruecos	29
Ambos Sexos	4301401001	Nigeria	0
Ambos Sexos	4301401001	Senegal	4
Ambos Sexos	4301401001	Total América	70
Ambos Sexos	4301401001	Argentina	10
Ambos Sexos	4301401001	Bolivia	0
Ambos Sexos	4301401001	Brasil	0
Ambos Sexos	4301401001	Colombia	23
Ambos Sexos	4301401001	Cuba	0
Ambos Sexos	4301401001	Chile	0
Ambos Sexos	4301401001	Ecuador	33
Ambos Sexos	4301401001	Paraguay	1
Ambos Sexos	4301401001	Perú	0
Ambos Sexos	4301401001	República Dominicana	0
Ambos Sexos	4301401001	Uruguay	1
Ambos Sexos	4301401001	Venezuela	0
Ambos Sexos	4301401001	Total Asia	24
Ambos Sexos	4301401001	China	1
Ambos Sexos	4301401001	Pakistán	12
Ambos Sexos	4301401001	Total Oceanía	0
Ambos Sexos	4301401002	Total Población	1.341
Ambos Sexos	4301401002	Nacidos en España	1.065
Ambos Sexos	4301401002	Nacidos en el Extranjero	276
Ambos Sexos	4301401002	Total Unión Europea	101
Ambos Sexos	4301401002	Alemania	2
Ambos Sexos	4301401002	Bulgaria	0
Ambos Sexos	4301401002	Francia	13
Ambos Sexos	4301401002	Italia	1
Ambos Sexos	4301401002	Polonia	1
Ambos Sexos	4301401002	Portugal	2
Ambos Sexos	4301401002	Reino Unido	4
Ambos Sexos	4301401002	Rumanía	46
Ambos Sexos	4301401002	Total Europa No Comunitaria	7
Ambos Sexos	4301401002	Rusia	1
Ambos Sexos	4301401002	Ucrania	2
Ambos Sexos	4301401002	Total África	57
Ambos Sexos	4301401002	Argelia	2
Ambos Sexos	4301401002	Marruecos	50
Ambos Sexos	4301401002	Nigeria	0
Ambos Sexos	4301401002	Senegal	0
Ambos Sexos	4301401002	Total América	67
Ambos Sexos	4301401002	Argentina	2
Ambos Sexos	4301401002	Bolivia	7
Ambos Sexos	4301401002	Brasil	0
Ambos Sexos	4301401002	Colombia	13
Ambos Sexos	4301401002	Cuba	5
Ambos Sexos	4301401002	Chile	5
Ambos Sexos	4301401002	Ecuador	15
Ambos Sexos	4301401002	Paraguay	5
Ambos Sexos	4301401002	Perú	0
Ambos Sexos	4301401002	República Dominicana	5
Ambos Sexos	4301401002	Uruguay	0
Ambos Sexos	4301401002	Venezuela	3
Ambos Sexos	4301401002	Total Asia	44
Ambos Sexos	4301401002	China	12
Ambos Sexos	4301401002	Pakistán	24
Ambos Sexos	4301401002	Total Oceanía	0
Ambos Sexos	4301402001	Total Población	967
Ambos Sexos	4301402001	Nacidos en España	804
Ambos Sexos	4301402001	Nacidos en el Extranjero	163
Ambos Sexos	4301402001	Total Unión Europea	42
Ambos Sexos	4301402001	Alemania	0
Ambos Sexos	4301402001	Bulgaria	4
Ambos Sexos	4301402001	Francia	5
Ambos Sexos	4301402001	Italia	1
Ambos Sexos	4301402001	Polonia	4
Ambos Sexos	4301402001	Portugal	2
Ambos Sexos	4301402001	Reino Unido	0
Ambos Sexos	4301402001	Rumanía	23
Ambos Sexos	4301402001	Total Europa No Comunitaria	8
Ambos Sexos	4301402001	Rusia	4
Ambos Sexos	4301402001	Ucrania	1
Ambos Sexos	4301402001	Total África	37
Ambos Sexos	4301402001	Argelia	2
Ambos Sexos	4301402001	Marruecos	34
Ambos Sexos	4301402001	Nigeria	0
Ambos Sexos	4301402001	Senegal	0
Ambos Sexos	4301402001	Total América	63
Ambos Sexos	4301402001	Argentina	1
Ambos Sexos	4301402001	Bolivia	0
Ambos Sexos	4301402001	Brasil	3
Ambos Sexos	4301402001	Colombia	15
Ambos Sexos	4301402001	Cuba	1
Ambos Sexos	4301402001	Chile	0
Ambos Sexos	4301402001	Ecuador	26
Ambos Sexos	4301402001	Paraguay	7
Ambos Sexos	4301402001	Perú	3
Ambos Sexos	4301402001	República Dominicana	2
Ambos Sexos	4301402001	Uruguay	0
Ambos Sexos	4301402001	Venezuela	1
Ambos Sexos	4301402001	Total Asia	13
Ambos Sexos	4301402001	China	3
Ambos Sexos	4301402001	Pakistán	9
Ambos Sexos	4301402001	Total Oceanía	0
Ambos Sexos	4301402002	Total Población	871
Ambos Sexos	4301402002	Nacidos en España	724
Ambos Sexos	4301402002	Nacidos en el Extranjero	147
Ambos Sexos	4301402002	Total Unión Europea	27
Ambos Sexos	4301402002	Alemania	0
Ambos Sexos	4301402002	Bulgaria	1
Ambos Sexos	4301402002	Francia	4
Ambos Sexos	4301402002	Italia	1
Ambos Sexos	4301402002	Polonia	0
Ambos Sexos	4301402002	Portugal	0
Ambos Sexos	4301402002	Reino Unido	2
Ambos Sexos	4301402002	Rumanía	17
Ambos Sexos	4301402002	Total Europa No Comunitaria	8
Ambos Sexos	4301402002	Rusia	0
Ambos Sexos	4301402002	Ucrania	3
Ambos Sexos	4301402002	Total África	47
Ambos Sexos	4301402002	Argelia	1
Ambos Sexos	4301402002	Marruecos	45
Ambos Sexos	4301402002	Nigeria	0
Ambos Sexos	4301402002	Senegal	0
Ambos Sexos	4301402002	Total América	49
Ambos Sexos	4301402002	Argentina	7
Ambos Sexos	4301402002	Bolivia	1
Ambos Sexos	4301402002	Brasil	1
Ambos Sexos	4301402002	Colombia	4
Ambos Sexos	4301402002	Cuba	3
Ambos Sexos	4301402002	Chile	0
Ambos Sexos	4301402002	Ecuador	25
Ambos Sexos	4301402002	Paraguay	3
Ambos Sexos	4301402002	Perú	1
Ambos Sexos	4301402002	República Dominicana	1
Ambos Sexos	4301402002	Uruguay	0
Ambos Sexos	4301402002	Venezuela	0
Ambos Sexos	4301402002	Total Asia	16
Ambos Sexos	4301402002	China	4
Ambos Sexos	4301402002	Pakistán	2
Ambos Sexos	4301402002	Total Oceanía	0
Ambos Sexos	4301403001	Total Población	1.079
Ambos Sexos	4301403001	Nacidos en España	904
Ambos Sexos	4301403001	Nacidos en el Extranjero	175
Ambos Sexos	4301403001	Total Unión Europea	33
Ambos Sexos	4301403001	Alemania	1
Ambos Sexos	4301403001	Bulgaria	0
Ambos Sexos	4301403001	Francia	7
Ambos Sexos	4301403001	Italia	1
Ambos Sexos	4301403001	Polonia	1
Ambos Sexos	4301403001	Portugal	1
Ambos Sexos	4301403001	Reino Unido	0
Ambos Sexos	4301403001	Rumanía	19
Ambos Sexos	4301403001	Total Europa No Comunitaria	11
Ambos Sexos	4301403001	Rusia	0
Ambos Sexos	4301403001	Ucrania	10
Ambos Sexos	4301403001	Total África	36
Ambos Sexos	4301403001	Argelia	9
Ambos Sexos	4301403001	Marruecos	25
Ambos Sexos	4301403001	Nigeria	0
Ambos Sexos	4301403001	Senegal	0
Ambos Sexos	4301403001	Total América	62
Ambos Sexos	4301403001	Argentina	0
Ambos Sexos	4301403001	Bolivia	4
Ambos Sexos	4301403001	Brasil	3
Ambos Sexos	4301403001	Colombia	2
Ambos Sexos	4301403001	Cuba	0
Ambos Sexos	4301403001	Chile	4
Ambos Sexos	4301403001	Ecuador	33
Ambos Sexos	4301403001	Paraguay	4
Ambos Sexos	4301403001	Perú	0
Ambos Sexos	4301403001	República Dominicana	6
Ambos Sexos	4301403001	Uruguay	0
Ambos Sexos	4301403001	Venezuela	1
Ambos Sexos	4301403001	Total Asia	33
Ambos Sexos	4301403001	China	3
Ambos Sexos	4301403001	Pakistán	3
Ambos Sexos	4301403001	Total Oceanía	0
Ambos Sexos	4301403002	Total Población	1.880
Ambos Sexos	4301403002	Nacidos en España	1.636
Ambos Sexos	4301403002	Nacidos en el Extranjero	244
Ambos Sexos	4301403002	Total Unión Europea	87
Ambos Sexos	4301403002	Alemania	7
Ambos Sexos	4301403002	Bulgaria	0
Ambos Sexos	4301403002	Francia	11
Ambos Sexos	4301403002	Italia	2
Ambos Sexos	4301403002	Polonia	1
Ambos Sexos	4301403002	Portugal	3
Ambos Sexos	4301403002	Reino Unido	0
Ambos Sexos	4301403002	Rumanía	55
Ambos Sexos	4301403002	Total Europa No Comunitaria	25
Ambos Sexos	4301403002	Rusia	0
Ambos Sexos	4301403002	Ucrania	8
Ambos Sexos	4301403002	Total África	37
Ambos Sexos	4301403002	Argelia	11
Ambos Sexos	4301403002	Marruecos	22
Ambos Sexos	4301403002	Nigeria	0
Ambos Sexos	4301403002	Senegal	1
Ambos Sexos	4301403002	Total América	60
Ambos Sexos	4301403002	Argentina	3
Ambos Sexos	4301403002	Bolivia	2
Ambos Sexos	4301403002	Brasil	6
Ambos Sexos	4301403002	Colombia	17
Ambos Sexos	4301403002	Cuba	6
Ambos Sexos	4301403002	Chile	2
Ambos Sexos	4301403002	Ecuador	15
Ambos Sexos	4301403002	Paraguay	0
Ambos Sexos	4301403002	Perú	3
Ambos Sexos	4301403002	República Dominicana	3
Ambos Sexos	4301403002	Uruguay	0
Ambos Sexos	4301403002	Venezuela	0
Ambos Sexos	4301403002	Total Asia	35
Ambos Sexos	4301403002	China	0
Ambos Sexos	4301403002	Pakistán	30
Ambos Sexos	4301403002	Total Oceanía	0
Ambos Sexos	4301404001	Total Población	1.441
Ambos Sexos	4301404001	Nacidos en España	1.104
Ambos Sexos	4301404001	Nacidos en el Extranjero	337
Ambos Sexos	4301404001	Total Unión Europea	73
Ambos Sexos	4301404001	Alemania	2
Ambos Sexos	4301404001	Bulgaria	0
Ambos Sexos	4301404001	Francia	4
Ambos Sexos	4301404001	Italia	2
Ambos Sexos	4301404001	Polonia	3
Ambos Sexos	4301404001	Portugal	2
Ambos Sexos	4301404001	Reino Unido	1
Ambos Sexos	4301404001	Rumanía	54
Ambos Sexos	4301404001	Total Europa No Comunitaria	7
Ambos Sexos	4301404001	Rusia	0
Ambos Sexos	4301404001	Ucrania	3
Ambos Sexos	4301404001	Total África	77
Ambos Sexos	4301404001	Argelia	0
Ambos Sexos	4301404001	Marruecos	73
Ambos Sexos	4301404001	Nigeria	1
Ambos Sexos	4301404001	Senegal	1
Ambos Sexos	4301404001	Total América	105
Ambos Sexos	4301404001	Argentina	3
Ambos Sexos	4301404001	Bolivia	4
Ambos Sexos	4301404001	Brasil	0
Ambos Sexos	4301404001	Colombia	19
Ambos Sexos	4301404001	Cuba	4
Ambos Sexos	4301404001	Chile	5
Ambos Sexos	4301404001	Ecuador	35
Ambos Sexos	4301404001	Paraguay	7
Ambos Sexos	4301404001	Perú	6
Ambos Sexos	4301404001	República Dominicana	8
Ambos Sexos	4301404001	Uruguay	0
Ambos Sexos	4301404001	Venezuela	9
Ambos Sexos	4301404001	Total Asia	75
Ambos Sexos	4301404001	China	3
Ambos Sexos	4301404001	Pakistán	49
Ambos Sexos	4301404001	Total Oceanía	0
Ambos Sexos	4301404002	Total Población	1.670
Ambos Sexos	4301404002	Nacidos en España	1.300
Ambos Sexos	4301404002	Nacidos en el Extranjero	370
Ambos Sexos	4301404002	Total Unión Europea	88
Ambos Sexos	4301404002	Alemania	3
Ambos Sexos	4301404002	Bulgaria	0
Ambos Sexos	4301404002	Francia	9
Ambos Sexos	4301404002	Italia	2
Ambos Sexos	4301404002	Polonia	2
Ambos Sexos	4301404002	Portugal	0
Ambos Sexos	4301404002	Reino Unido	0
Ambos Sexos	4301404002	Rumanía	66
Ambos Sexos	4301404002	Total Europa No Comunitaria	16
Ambos Sexos	4301404002	Rusia	0
Ambos Sexos	4301404002	Ucrania	6
Ambos Sexos	4301404002	Total África	122
Ambos Sexos	4301404002	Argelia	3
Ambos Sexos	4301404002	Marruecos	104
Ambos Sexos	4301404002	Nigeria	0
Ambos Sexos	4301404002	Senegal	6
Ambos Sexos	4301404002	Total América	106
Ambos Sexos	4301404002	Argentina	5
Ambos Sexos	4301404002	Bolivia	2
Ambos Sexos	4301404002	Brasil	6
Ambos Sexos	4301404002	Colombia	16
Ambos Sexos	4301404002	Cuba	1
Ambos Sexos	4301404002	Chile	3
Ambos Sexos	4301404002	Ecuador	52
Ambos Sexos	4301404002	Paraguay	4
Ambos Sexos	4301404002	Perú	8
Ambos Sexos	4301404002	República Dominicana	3
Ambos Sexos	4301404002	Uruguay	0
Ambos Sexos	4301404002	Venezuela	0
Ambos Sexos	4301404002	Total Asia	38
Ambos Sexos	4301404002	China	20
Ambos Sexos	4301404002	Pakistán	12
Ambos Sexos	4301404002	Total Oceanía	0
Ambos Sexos	4301404003	Total Población	2.362
Ambos Sexos	4301404003	Nacidos en España	1.908
Ambos Sexos	4301404003	Nacidos en el Extranjero	454
Ambos Sexos	4301404003	Total Unión Europea	116
Ambos Sexos	4301404003	Alemania	0
Ambos Sexos	4301404003	Bulgaria	0
Ambos Sexos	4301404003	Francia	10
Ambos Sexos	4301404003	Italia	1
Ambos Sexos	4301404003	Polonia	4
Ambos Sexos	4301404003	Portugal	0
Ambos Sexos	4301404003	Reino Unido	0
Ambos Sexos	4301404003	Rumanía	90
Ambos Sexos	4301404003	Total Europa No Comunitaria	17
Ambos Sexos	4301404003	Rusia	0
Ambos Sexos	4301404003	Ucrania	1
