Sexo	Sección	País de nacimiento	Total
Ambos Sexos	1701301001	Nacidos en España	1.453
Ambos Sexos	1701301001	Nacidos en el Extranjero	404
Ambos Sexos	1701301001	Total Unión Europea	210
Ambos Sexos	1701301001	Alemania	22
Ambos Sexos	1701301001	Bulgaria	3
Ambos Sexos	1701301001	Francia	33
Ambos Sexos	1701301001	Italia	8
Ambos Sexos	1701301001	Polonia	5
Ambos Sexos	1701301001	Portugal	0
Ambos Sexos	1701301001	Reino Unido	64
Ambos Sexos	1701301001	Rumanía	21
Ambos Sexos	1701301001	Total Europa No Comunitaria	37
Ambos Sexos	1701301001	Rusia	17
Ambos Sexos	1701301001	Ucrania	1
Ambos Sexos	1701301001	Total África	43
Ambos Sexos	1701301001	Argelia	0
Ambos Sexos	1701301001	Marruecos	33
Ambos Sexos	1701301001	Nigeria	7
Ambos Sexos	1701301001	Senegal	1
Ambos Sexos	1701301001	Total América	83
Ambos Sexos	1701301001	Argentina	26
Ambos Sexos	1701301001	Bolivia	2
Ambos Sexos	1701301001	Brasil	0
Ambos Sexos	1701301001	Colombia	10
Ambos Sexos	1701301001	Cuba	7
Ambos Sexos	1701301001	Chile	1
Ambos Sexos	1701301001	Ecuador	2
Ambos Sexos	1701301001	Paraguay	4
Ambos Sexos	1701301001	Perú	2
Ambos Sexos	1701301001	República Dominicana	2
Ambos Sexos	1701301001	Uruguay	3
Ambos Sexos	1701301001	Venezuela	0
Ambos Sexos	1701301001	Total Asia	28
Ambos Sexos	1701301001	China	3
Ambos Sexos	1701301001	Pakistán	1
Ambos Sexos	1701301001	Total Oceanía	3
Ambos Sexos	1701301002	Total Población	810
Ambos Sexos	1701301002	Nacidos en España	720
Ambos Sexos	1701301002	Nacidos en el Extranjero	90
Ambos Sexos	1701301002	Total Unión Europea	46
Ambos Sexos	1701301002	Alemania	1
Ambos Sexos	1701301002	Bulgaria	0
Ambos Sexos	1701301002	Francia	14
Ambos Sexos	1701301002	Italia	1
Ambos Sexos	1701301002	Polonia	2
Ambos Sexos	1701301002	Portugal	1
Ambos Sexos	1701301002	Reino Unido	9
Ambos Sexos	1701301002	Rumanía	8
Ambos Sexos	1701301002	Total Europa No Comunitaria	2
Ambos Sexos	1701301002	Rusia	1
Ambos Sexos	1701301002	Ucrania	0
Ambos Sexos	1701301002	Total África	13
Ambos Sexos	1701301002	Argelia	1
Ambos Sexos	1701301002	Marruecos	10
Ambos Sexos	1701301002	Nigeria	0
Ambos Sexos	1701301002	Senegal	1
Ambos Sexos	1701301002	Total América	27
Ambos Sexos	1701301002	Argentina	5
Ambos Sexos	1701301002	Bolivia	4
Ambos Sexos	1701301002	Brasil	1
Ambos Sexos	1701301002	Colombia	7
Ambos Sexos	1701301002	Cuba	2
Ambos Sexos	1701301002	Chile	0
Ambos Sexos	1701301002	Ecuador	0
Ambos Sexos	1701301002	Paraguay	0
Ambos Sexos	1701301002	Perú	0
Ambos Sexos	1701301002	República Dominicana	0
Ambos Sexos	1701301002	Uruguay	2
Ambos Sexos	1701301002	Venezuela	0
Ambos Sexos	1701301002	Total Asia	2
Ambos Sexos	1701301002	China	0
Ambos Sexos	1701301002	Pakistán	0
Ambos Sexos	1701301002	Total Oceanía	0
Ambos Sexos	1701301003	Total Población	1.258
Ambos Sexos	1701301003	Nacidos en España	1.015
Ambos Sexos	1701301003	Nacidos en el Extranjero	243
Ambos Sexos	1701301003	Total Unión Europea	77
Ambos Sexos	1701301003	Alemania	11
Ambos Sexos	1701301003	Bulgaria	0
Ambos Sexos	1701301003	Francia	18
Ambos Sexos	1701301003	Italia	3
Ambos Sexos	1701301003	Polonia	0
Ambos Sexos	1701301003	Portugal	2
Ambos Sexos	1701301003	Reino Unido	19
Ambos Sexos	1701301003	Rumanía	7
Ambos Sexos	1701301003	Total Europa No Comunitaria	10
Ambos Sexos	1701301003	Rusia	4
Ambos Sexos	1701301003	Ucrania	0
Ambos Sexos	1701301003	Total África	60
Ambos Sexos	1701301003	Argelia	0
Ambos Sexos	1701301003	Marruecos	60
Ambos Sexos	1701301003	Nigeria	0
Ambos Sexos	1701301003	Senegal	0
Ambos Sexos	1701301003	Total América	93
Ambos Sexos	1701301003	Argentina	15
Ambos Sexos	1701301003	Bolivia	2
Ambos Sexos	1701301003	Brasil	0
Ambos Sexos	1701301003	Colombia	12
Ambos Sexos	1701301003	Cuba	10
Ambos Sexos	1701301003	Chile	0
Ambos Sexos	1701301003	Ecuador	2
Ambos Sexos	1701301003	Paraguay	0
Ambos Sexos	1701301003	Perú	1
Ambos Sexos	1701301003	República Dominicana	7
Ambos Sexos	1701301003	Uruguay	1
Ambos Sexos	1701301003	Venezuela	0
Ambos Sexos	1701301003	Total Asia	2
Ambos Sexos	1701301003	China	0
Ambos Sexos	1701301003	Pakistán	0
Ambos Sexos	1701301003	Total Oceanía	1
Ambos Sexos	1701401001	Total Población	89
Ambos Sexos	1701401001	Nacidos en España	67
Ambos Sexos	1701401001	Nacidos en el Extranjero	22
Ambos Sexos	1701401001	Total Unión Europea	10
Ambos Sexos	1701401001	Alemania	1
Ambos Sexos	1701401001	Bulgaria	0
Ambos Sexos	1701401001	Francia	4
Ambos Sexos	1701401001	Italia	0
Ambos Sexos	1701401001	Polonia	0
Ambos Sexos	1701401001	Portugal	1
Ambos Sexos	1701401001	Reino Unido	0
Ambos Sexos	1701401001	Rumanía	0
Ambos Sexos	1701401001	Total Europa No Comunitaria	0
Ambos Sexos	1701401001	Rusia	0
Ambos Sexos	1701401001	Ucrania	0
Ambos Sexos	1701401001	Total África	5
Ambos Sexos	1701401001	Argelia	0
Ambos Sexos	1701401001	Marruecos	0
Ambos Sexos	1701401001	Nigeria	0
Ambos Sexos	1701401001	Senegal	4
Ambos Sexos	1701401001	Total América	7
Ambos Sexos	1701401001	Argentina	0
Ambos Sexos	1701401001	Bolivia	2
Ambos Sexos	1701401001	Brasil	0
Ambos Sexos	1701401001	Colombia	2
Ambos Sexos	1701401001	Cuba	0
Ambos Sexos	1701401001	Chile	0
Ambos Sexos	1701401001	Ecuador	0
Ambos Sexos	1701401001	Paraguay	0
Ambos Sexos	1701401001	Perú	0
Ambos Sexos	1701401001	República Dominicana	0
Ambos Sexos	1701401001	Uruguay	0
Ambos Sexos	1701401001	Venezuela	2
Ambos Sexos	1701401001	Total Asia	0
Ambos Sexos	1701401001	China	0
Ambos Sexos	1701401001	Pakistán	0
Ambos Sexos	1701401001	Total Oceanía	0
Ambos Sexos	1701501001	Total Población	1.745
Ambos Sexos	1701501001	Nacidos en España	1.323
Ambos Sexos	1701501001	Nacidos en el Extranjero	422
Ambos Sexos	1701501001	Total Unión Europea	61
Ambos Sexos	1701501001	Alemania	4
Ambos Sexos	1701501001	Bulgaria	1
Ambos Sexos	1701501001	Francia	10
Ambos Sexos	1701501001	Italia	0
Ambos Sexos	1701501001	Polonia	0
Ambos Sexos	1701501001	Portugal	3
Ambos Sexos	1701501001	Reino Unido	1
Ambos Sexos	1701501001	Rumanía	38
Ambos Sexos	1701501001	Total Europa No Comunitaria	11
Ambos Sexos	1701501001	Rusia	3
Ambos Sexos	1701501001	Ucrania	6
Ambos Sexos	1701501001	Total África	163
Ambos Sexos	1701501001	Argelia	0
Ambos Sexos	1701501001	Marruecos	123
Ambos Sexos	1701501001	Nigeria	0
Ambos Sexos	1701501001	Senegal	5
Ambos Sexos	1701501001	Total América	155
Ambos Sexos	1701501001	Argentina	18
Ambos Sexos	1701501001	Bolivia	1
Ambos Sexos	1701501001	Brasil	7
Ambos Sexos	1701501001	Colombia	28
Ambos Sexos	1701501001	Cuba	3
Ambos Sexos	1701501001	Chile	4
Ambos Sexos	1701501001	Ecuador	14
Ambos Sexos	1701501001	Paraguay	0
Ambos Sexos	1701501001	Perú	9
Ambos Sexos	1701501001	República Dominicana	1
Ambos Sexos	1701501001	Uruguay	2
Ambos Sexos	1701501001	Venezuela	11
Ambos Sexos	1701501001	Total Asia	32
Ambos Sexos	1701501001	China	17
Ambos Sexos	1701501001	Pakistán	3
Ambos Sexos	1701501001	Total Oceanía	0
Ambos Sexos	1701501002	Total Población	1.129
Ambos Sexos	1701501002	Nacidos en España	882
Ambos Sexos	1701501002	Nacidos en el Extranjero	247
Ambos Sexos	1701501002	Total Unión Europea	38
Ambos Sexos	1701501002	Alemania	4
Ambos Sexos	1701501002	Bulgaria	0
Ambos Sexos	1701501002	Francia	7
Ambos Sexos	1701501002	Italia	0
Ambos Sexos	1701501002	Polonia	0
Ambos Sexos	1701501002	Portugal	1
Ambos Sexos	1701501002	Reino Unido	6
Ambos Sexos	1701501002	Rumanía	17
Ambos Sexos	1701501002	Total Europa No Comunitaria	17
Ambos Sexos	1701501002	Rusia	1
Ambos Sexos	1701501002	Ucrania	13
Ambos Sexos	1701501002	Total África	61
Ambos Sexos	1701501002	Argelia	0
Ambos Sexos	1701501002	Marruecos	36
Ambos Sexos	1701501002	Nigeria	0
Ambos Sexos	1701501002	Senegal	3
Ambos Sexos	1701501002	Total América	97
Ambos Sexos	1701501002	Argentina	7
Ambos Sexos	1701501002	Bolivia	0
Ambos Sexos	1701501002	Brasil	0
Ambos Sexos	1701501002	Colombia	32
Ambos Sexos	1701501002	Cuba	3
Ambos Sexos	1701501002	Chile	5
Ambos Sexos	1701501002	Ecuador	8
Ambos Sexos	1701501002	Paraguay	2
Ambos Sexos	1701501002	Perú	2
Ambos Sexos	1701501002	República Dominicana	0
Ambos Sexos	1701501002	Uruguay	6
Ambos Sexos	1701501002	Venezuela	0
Ambos Sexos	1701501002	Total Asia	34
Ambos Sexos	1701501002	China	17
Ambos Sexos	1701501002	Pakistán	9
Ambos Sexos	1701501002	Total Oceanía	0
Ambos Sexos	1701501003	Total Población	1.487
Ambos Sexos	1701501003	Nacidos en España	1.193
Ambos Sexos	1701501003	Nacidos en el Extranjero	294
Ambos Sexos	1701501003	Total Unión Europea	62
Ambos Sexos	1701501003	Alemania	3
Ambos Sexos	1701501003	Bulgaria	0
Ambos Sexos	1701501003	Francia	8
Ambos Sexos	1701501003	Italia	6
Ambos Sexos	1701501003	Polonia	1
Ambos Sexos	1701501003	Portugal	2
Ambos Sexos	1701501003	Reino Unido	6
Ambos Sexos	1701501003	Rumanía	29
Ambos Sexos	1701501003	Total Europa No Comunitaria	14
Ambos Sexos	1701501003	Rusia	2
Ambos Sexos	1701501003	Ucrania	8
Ambos Sexos	1701501003	Total África	62
Ambos Sexos	1701501003	Argelia	2
Ambos Sexos	1701501003	Marruecos	54
Ambos Sexos	1701501003	Nigeria	1
Ambos Sexos	1701501003	Senegal	2
Ambos Sexos	1701501003	Total América	125
Ambos Sexos	1701501003	Argentina	14
Ambos Sexos	1701501003	Bolivia	0
Ambos Sexos	1701501003	Brasil	7
Ambos Sexos	1701501003	Colombia	29
Ambos Sexos	1701501003	Cuba	5
Ambos Sexos	1701501003	Chile	3
Ambos Sexos	1701501003	Ecuador	10
Ambos Sexos	1701501003	Paraguay	3
Ambos Sexos	1701501003	Perú	6
Ambos Sexos	1701501003	República Dominicana	0
Ambos Sexos	1701501003	Uruguay	2
Ambos Sexos	1701501003	Venezuela	4
Ambos Sexos	1701501003	Total Asia	31
Ambos Sexos	1701501003	China	26
Ambos Sexos	1701501003	Pakistán	2
Ambos Sexos	1701501003	Total Oceanía	0
Ambos Sexos	1701501004	Total Población	2.359
Ambos Sexos	1701501004	Nacidos en España	1.743
Ambos Sexos	1701501004	Nacidos en el Extranjero	616
Ambos Sexos	1701501004	Total Unión Europea	37
Ambos Sexos	1701501004	Alemania	0
Ambos Sexos	1701501004	Bulgaria	0
Ambos Sexos	1701501004	Francia	6
Ambos Sexos	1701501004	Italia	4
Ambos Sexos	1701501004	Polonia	0
Ambos Sexos	1701501004	Portugal	2
Ambos Sexos	1701501004	Reino Unido	5
Ambos Sexos	1701501004	Rumanía	16
Ambos Sexos	1701501004	Total Europa No Comunitaria	9
Ambos Sexos	1701501004	Rusia	7
Ambos Sexos	1701501004	Ucrania	1
Ambos Sexos	1701501004	Total África	454
Ambos Sexos	1701501004	Argelia	2
Ambos Sexos	1701501004	Marruecos	335
Ambos Sexos	1701501004	Nigeria	0
Ambos Sexos	1701501004	Senegal	13
Ambos Sexos	1701501004	Total América	110
Ambos Sexos	1701501004	Argentina	19
Ambos Sexos	1701501004	Bolivia	4
Ambos Sexos	1701501004	Brasil	1
Ambos Sexos	1701501004	Colombia	38
Ambos Sexos	1701501004	Cuba	0
Ambos Sexos	1701501004	Chile	3
Ambos Sexos	1701501004	Ecuador	12
Ambos Sexos	1701501004	Paraguay	0
Ambos Sexos	1701501004	Perú	5
Ambos Sexos	1701501004	República Dominicana	0
Ambos Sexos	1701501004	Uruguay	4
Ambos Sexos	1701501004	Venezuela	3
Ambos Sexos	1701501004	Total Asia	6
Ambos Sexos	1701501004	China	3
Ambos Sexos	1701501004	Pakistán	3
Ambos Sexos	1701501004	Total Oceanía	0
Ambos Sexos	1701501005	Total Población	1.451
Ambos Sexos	1701501005	Nacidos en España	1.236
Ambos Sexos	1701501005	Nacidos en el Extranjero	215
Ambos Sexos	1701501005	Total Unión Europea	41
Ambos Sexos	1701501005	Alemania	0
Ambos Sexos	1701501005	Bulgaria	0
Ambos Sexos	1701501005	Francia	4
Ambos Sexos	1701501005	Italia	0
Ambos Sexos	1701501005	Polonia	0
Ambos Sexos	1701501005	Portugal	0
Ambos Sexos	1701501005	Reino Unido	3
Ambos Sexos	1701501005	Rumanía	31
Ambos Sexos	1701501005	Total Europa No Comunitaria	6
Ambos Sexos	1701501005	Rusia	1
Ambos Sexos	1701501005	Ucrania	4
Ambos Sexos	1701501005	Total África	103
Ambos Sexos	1701501005	Argelia	0
Ambos Sexos	1701501005	Marruecos	82
Ambos Sexos	1701501005	Nigeria	0
Ambos Sexos	1701501005	Senegal	4
Ambos Sexos	1701501005	Total América	61
Ambos Sexos	1701501005	Argentina	13
Ambos Sexos	1701501005	Bolivia	0
Ambos Sexos	1701501005	Brasil	0
Ambos Sexos	1701501005	Colombia	2
Ambos Sexos	1701501005	Cuba	1
Ambos Sexos	1701501005	Chile	6
Ambos Sexos	1701501005	Ecuador	11
Ambos Sexos	1701501005	Paraguay	6
Ambos Sexos	1701501005	Perú	9
Ambos Sexos	1701501005	República Dominicana	1
Ambos Sexos	1701501005	Uruguay	1
Ambos Sexos	1701501005	Venezuela	0
Ambos Sexos	1701501005	Total Asia	4
Ambos Sexos	1701501005	China	3
Ambos Sexos	1701501005	Pakistán	1
Ambos Sexos	1701501005	Total Oceanía	0
Ambos Sexos	1701502001	Total Población	1.696
Ambos Sexos	1701502001	Nacidos en España	1.513
Ambos Sexos	1701502001	Nacidos en el Extranjero	183
Ambos Sexos	1701502001	Total Unión Europea	26
Ambos Sexos	1701502001	Alemania	2
Ambos Sexos	1701502001	Bulgaria	0
Ambos Sexos	1701502001	Francia	9
Ambos Sexos	1701502001	Italia	1
Ambos Sexos	1701502001	Polonia	0
Ambos Sexos	1701502001	Portugal	1
Ambos Sexos	1701502001	Reino Unido	1
Ambos Sexos	1701502001	Rumanía	9
Ambos Sexos	1701502001	Total Europa No Comunitaria	9
Ambos Sexos	1701502001	Rusia	4
Ambos Sexos	1701502001	Ucrania	5
Ambos Sexos	1701502001	Total África	55
Ambos Sexos	1701502001	Argelia	0
Ambos Sexos	1701502001	Marruecos	21
Ambos Sexos	1701502001	Nigeria	0
Ambos Sexos	1701502001	Senegal	3
Ambos Sexos	1701502001	Total América	76
Ambos Sexos	1701502001	Argentina	20
Ambos Sexos	1701502001	Bolivia	0
Ambos Sexos	1701502001	Brasil	10
Ambos Sexos	1701502001	Colombia	12
Ambos Sexos	1701502001	Cuba	0
Ambos Sexos	1701502001	Chile	4
Ambos Sexos	1701502001	Ecuador	7
Ambos Sexos	1701502001	Paraguay	0
Ambos Sexos	1701502001	Perú	3
Ambos Sexos	1701502001	República Dominicana	0
Ambos Sexos	1701502001	Uruguay	3
Ambos Sexos	1701502001	Venezuela	0
Ambos Sexos	1701502001	Total Asia	17
Ambos Sexos	1701502001	China	14
Ambos Sexos	1701502001	Pakistán	2
Ambos Sexos	1701502001	Total Oceanía	0
Ambos Sexos	1701502002	Total Población	1.391
Ambos Sexos	1701502002	Nacidos en España	1.186
Ambos Sexos	1701502002	Nacidos en el Extranjero	205
Ambos Sexos	1701502002	Total Unión Europea	20
Ambos Sexos	1701502002	Alemania	1
Ambos Sexos	1701502002	Bulgaria	0
Ambos Sexos	1701502002	Francia	5
Ambos Sexos	1701502002	Italia	5
Ambos Sexos	1701502002	Polonia	0
Ambos Sexos	1701502002	Portugal	0
Ambos Sexos	1701502002	Reino Unido	1
Ambos Sexos	1701502002	Rumanía	5
Ambos Sexos	1701502002	Total Europa No Comunitaria	14
Ambos Sexos	1701502002	Rusia	4
Ambos Sexos	1701502002	Ucrania	4
Ambos Sexos	1701502002	Total África	39
Ambos Sexos	1701502002	Argelia	0
Ambos Sexos	1701502002	Marruecos	25
Ambos Sexos	1701502002	Nigeria	0
Ambos Sexos	1701502002	Senegal	0
Ambos Sexos	1701502002	Total América	114
Ambos Sexos	1701502002	Argentina	16
Ambos Sexos	1701502002	Bolivia	2
Ambos Sexos	1701502002	Brasil	1
Ambos Sexos	1701502002	Colombia	28
Ambos Sexos	1701502002	Cuba	1
Ambos Sexos	1701502002	Chile	1
Ambos Sexos	1701502002	Ecuador	2
Ambos Sexos	1701502002	Paraguay	2
Ambos Sexos	1701502002	Perú	1
Ambos Sexos	1701502002	República Dominicana	0
Ambos Sexos	1701502002	Uruguay	1
Ambos Sexos	1701502002	Venezuela	9
Ambos Sexos	1701502002	Total Asia	18
Ambos Sexos	1701502002	China	14
Ambos Sexos	1701502002	Pakistán	1
Ambos Sexos	1701502002	Total Oceanía	0
Ambos Sexos	1701502003	Total Población	1.995
Ambos Sexos	1701502003	Nacidos en España	1.621
Ambos Sexos	1701502003	Nacidos en el Extranjero	374
Ambos Sexos	1701502003	Total Unión Europea	101
Ambos Sexos	1701502003	Alemania	7
Ambos Sexos	1701502003	Bulgaria	0
Ambos Sexos	1701502003	Francia	10
Ambos Sexos	1701502003	Italia	2
Ambos Sexos	1701502003	Polonia	0
Ambos Sexos	1701502003	Portugal	1
Ambos Sexos	1701502003	Reino Unido	10
Ambos Sexos	1701502003	Rumanía	66
Ambos Sexos	1701502003	Total Europa No Comunitaria	12
Ambos Sexos	1701502003	Rusia	4
Ambos Sexos	1701502003	Ucrania	6
Ambos Sexos	1701502003	Total África	76
Ambos Sexos	1701502003	Argelia	2
Ambos Sexos	1701502003	Marruecos	46
Ambos Sexos	1701502003	Nigeria	0
Ambos Sexos	1701502003	Senegal	8
Ambos Sexos	1701502003	Total América	166
Ambos Sexos	1701502003	Argentina	21
Ambos Sexos	1701502003	Bolivia	1
Ambos Sexos	1701502003	Brasil	5
Ambos Sexos	1701502003	Colombia	32
Ambos Sexos	1701502003	Cuba	6
Ambos Sexos	1701502003	Chile	3
Ambos Sexos	1701502003	Ecuador	7
Ambos Sexos	1701502003	Paraguay	3
Ambos Sexos	1701502003	Perú	13
Ambos Sexos	1701502003	República Dominicana	0
Ambos Sexos	1701502003	Uruguay	9
Ambos Sexos	1701502003	Venezuela	11
Ambos Sexos	1701502003	Total Asia	18
Ambos Sexos	1701502003	China	12
Ambos Sexos	1701502003	Pakistán	1
Ambos Sexos	1701502003	Total Oceanía	1
Ambos Sexos	1701502004	Total Población	902
Ambos Sexos	1701502004	Nacidos en España	657
Ambos Sexos	1701502004	Nacidos en el Extranjero	245
Ambos Sexos	1701502004	Total Unión Europea	7
Ambos Sexos	1701502004	Alemania	1
Ambos Sexos	1701502004	Bulgaria	0
Ambos Sexos	1701502004	Francia	1
Ambos Sexos	1701502004	Italia	0
Ambos Sexos	1701502004	Polonia	0
Ambos Sexos	1701502004	Portugal	0
Ambos Sexos	1701502004	Reino Unido	0
Ambos Sexos	1701502004	Rumanía	4
Ambos Sexos	1701502004	Total Europa No Comunitaria	2
Ambos Sexos	1701502004	Rusia	1
Ambos Sexos	1701502004	Ucrania	0
Ambos Sexos	1701502004	Total África	171
Ambos Sexos	1701502004	Argelia	0
Ambos Sexos	1701502004	Marruecos	80
Ambos Sexos	1701502004	Nigeria	0
Ambos Sexos	1701502004	Senegal	19
Ambos Sexos	1701502004	Total América	55
Ambos Sexos	1701502004	Argentina	9
Ambos Sexos	1701502004	Bolivia	0
Ambos Sexos	1701502004	Brasil	0
Ambos Sexos	1701502004	Colombia	8
Ambos Sexos	1701502004	Cuba	0
Ambos Sexos	1701502004	Chile	3
Ambos Sexos	1701502004	Ecuador	0
Ambos Sexos	1701502004	Paraguay	0
Ambos Sexos	1701502004	Perú	0
Ambos Sexos	1701502004	República Dominicana	3
Ambos Sexos	1701502004	Uruguay	1
Ambos Sexos	1701502004	Venezuela	1
Ambos Sexos	1701502004	Total Asia	10
Ambos Sexos	1701502004	China	4
Ambos Sexos	1701502004	Pakistán	1
Ambos Sexos	1701502004	Total Oceanía	0
Ambos Sexos	1701502005	Total Población	1.339
Ambos Sexos	1701502005	Nacidos en España	1.195
Ambos Sexos	1701502005	Nacidos en el Extranjero	144
Ambos Sexos	1701502005	Total Unión Europea	14
Ambos Sexos	1701502005	Alemania	1
Ambos Sexos	1701502005	Bulgaria	0
Ambos Sexos	1701502005	Francia	3
Ambos Sexos	1701502005	Italia	1
Ambos Sexos	1701502005	Polonia	0
Ambos Sexos	1701502005	Portugal	0
Ambos Sexos	1701502005	Reino Unido	3
Ambos Sexos	1701502005	Rumanía	6
Ambos Sexos	1701502005	Total Europa No Comunitaria	16
Ambos Sexos	1701502005	Rusia	0
Ambos Sexos	1701502005	Ucrania	7
Ambos Sexos	1701502005	Total África	40
Ambos Sexos	1701502005	Argelia	0
Ambos Sexos	1701502005	Marruecos	34
Ambos Sexos	1701502005	Nigeria	0
Ambos Sexos	1701502005	Senegal	1
Ambos Sexos	1701502005	Total América	55
Ambos Sexos	1701502005	Argentina	10
Ambos Sexos	1701502005	Bolivia	0
Ambos Sexos	1701502005	Brasil	7
Ambos Sexos	1701502005	Colombia	3
Ambos Sexos	1701502005	Cuba	3
Ambos Sexos	1701502005	Chile	5
Ambos Sexos	1701502005	Ecuador	6
Ambos Sexos	1701502005	Paraguay	2
Ambos Sexos	1701502005	Perú	0
Ambos Sexos	1701502005	República Dominicana	1
Ambos Sexos	1701502005	Uruguay	1
Ambos Sexos	1701502005	Venezuela	0
Ambos Sexos	1701502005	Total Asia	19
Ambos Sexos	1701502005	China	12
Ambos Sexos	1701502005	Pakistán	0
Ambos Sexos	1701502005	Total Oceanía	0
Ambos Sexos	1701503001	Total Población	1.948
Ambos Sexos	1701503001	Nacidos en España	1.691
Ambos Sexos	1701503001	Nacidos en el Extranjero	257
Ambos Sexos	1701503001	Total Unión Europea	47
Ambos Sexos	1701503001	Alemania	4
Ambos Sexos	1701503001	Bulgaria	1
Ambos Sexos	1701503001	Francia	3
Ambos Sexos	1701503001	Italia	4
Ambos Sexos	1701503001	Polonia	0
Ambos Sexos	1701503001	Portugal	0
Ambos Sexos	1701503001	Reino Unido	1
Ambos Sexos	1701503001	Rumanía	33
Ambos Sexos	1701503001	Total Europa No Comunitaria	9
Ambos Sexos	1701503001	Rusia	2
Ambos Sexos	1701503001	Ucrania	4
Ambos Sexos	1701503001	Total África	100
Ambos Sexos	1701503001	Argelia	2
Ambos Sexos	1701503001	Marruecos	72
Ambos Sexos	1701503001	Nigeria	0
Ambos Sexos	1701503001	Senegal	2
Ambos Sexos	1701503001	Total América	87
Ambos Sexos	1701503001	Argentina	9
Ambos Sexos	1701503001	Bolivia	0
Ambos Sexos	1701503001	Brasil	1
Ambos Sexos	1701503001	Colombia	34
Ambos Sexos	1701503001	Cuba	3
Ambos Sexos	1701503001	Chile	4
Ambos Sexos	1701503001	Ecuador	3
Ambos Sexos	1701503001	Paraguay	0
Ambos Sexos	1701503001	Perú	6
Ambos Sexos	1701503001	República Dominicana	2
Ambos Sexos	1701503001	Uruguay	2
Ambos Sexos	1701503001	Venezuela	1
Ambos Sexos	1701503001	Total Asia	14
Ambos Sexos	1701503001	China	6
Ambos Sexos	1701503001	Pakistán	0
Ambos Sexos	1701503001	Total Oceanía	0
Ambos Sexos	1701503002	Total Población	2.384
Ambos Sexos	1701503002	Nacidos en España	1.486
Ambos Sexos	1701503002	Nacidos en el Extranjero	898
Ambos Sexos	1701503002	Total Unión Europea	69
Ambos Sexos	1701503002	Alemania	5
Ambos Sexos	1701503002	Bulgaria	1
Ambos Sexos	1701503002	Francia	4
Ambos Sexos	1701503002	Italia	6
Ambos Sexos	1701503002	Polonia	2
Ambos Sexos	1701503002	Portugal	2
Ambos Sexos	1701503002	Reino Unido	2
Ambos Sexos	1701503002	Rumanía	45
Ambos Sexos	1701503002	Total Europa No Comunitaria	10
Ambos Sexos	1701503002	Rusia	2
Ambos Sexos	1701503002	Ucrania	7
Ambos Sexos	1701503002	Total África	652
